Date,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DOW,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,VZ,V,WMT,WBA,DIS
2019-04-23,211.89450073242188,112.79088592529297,204.7993621826172,365.25982666015625,138.8721466064453,117.06642150878906,55.50298309326172,47.13726043701172,54.272918701171875,79.31378173828125,199.60382080078125,202.08038330078125,134.17274475097656,57.42995071411133,136.0989990234375,111.32817077636719,190.6792449951172,73.11448669433594,123.80203247070312,86.49636840820312,37.95304870605469,101.24423217773438,135.6893310546875,227.61087036132812,137.09002685546875,55.39580154418945,160.67697143554688,101.56758117675781,51.4586296081543,131.74986267089844
2019-04-24,211.4890594482422,112.8403549194336,204.48350524902344,366.6661071777344,134.66775512695312,113.47825622558594,55.68899917602539,46.91238021850586,52.70988464355469,77.77278137207031,196.0838165283203,202.7374725341797,133.70460510253906,57.37133026123047,135.4180450439453,111.14220428466797,192.99363708496094,73.24190521240234,123.37764739990234,87.44612121582031,37.904911041259766,101.76438903808594,136.8396453857422,227.38381958007812,136.66900634765625,55.32795333862305,160.50799560546875,102.02088165283203,51.700355529785156,133.46885681152344
2019-04-25,184.11170959472656,114.68111419677734,202.6278076171875,373.834228515625,133.10333251953125,113.11367797851562,55.150516510009766,46.77549743652344,52.09785461425781,78.2103500366211,196.92469787597656,202.52169799804688,132.4435272216797,56.286827087402344,135.8557891845703,111.200927734375,193.28660583496094,74.81983947753906,127.46357727050781,86.62498474121094,38.135982513427734,101.36199951171875,136.8494873046875,227.81814575195312,136.8060760498047,54.13570022583008,160.04083251953125,102.01102447509766,50.936500549316406,135.5830078125
2019-04-26,185.02879333496094,116.3833236694336,201.66046142578125,371.87127685546875,135.9388427734375,112.34614562988281,54.70994186401367,47.18614196777344,52.022525787353516,76.56471252441406,198.5673828125,199.68739318847656,133.21737670898438,51.225799560546875,136.57569885253906,112.04269409179688,192.78857421875,75.10406494140625,128.19390869140625,87.36697387695312,38.48258590698242,103.89408874511719,137.8818359375,233.9481964111328,137.83412170410156,54.843299865722656,161.93922424316406,100.05004119873047,51.10087585449219,138.2306671142578
2019-04-29,183.619384765625,115.5520248413086,201.96646118164062,370.17205810546875,135.9290771484375,112.94098663330078,54.95470428466797,47.34258270263672,52.25792694091797,76.07007598876953,202.32205200195312,198.2653350830078,132.84478759765625,49.936119079589844,136.04063415527344,113.65770721435547,192.49562072753906,75.2510757446289,128.0754852294922,87.31751251220703,38.116722106933594,102.83414459228516,139.08131408691406,234.39239501953125,139.14608764648438,55.095314025878906,163.1518096923828,100.07958984375,51.78738021850586,137.61814880371094
2019-04-30,182.9436492919922,116.01715850830078,198.07736206054688,368.8439025878906,136.32017517089844,115.18598937988281,54.77847671508789,47.96834945678711,53.416072845458984,76.36495971679688,201.34425354003906,199.77565002441406,134.01034545898438,49.86772537231445,137.36367797851562,113.58918762207031,192.93507385253906,77.14263916015625,128.8946533203125,86.89209747314453,39.09877014160156,104.50257110595703,141.3328094482422,230.0688018798828,139.6258087158203,55.4345703125,163.43008422851562,101.3409423828125,51.79704666137695,135.31626892089844
2019-05-01,179.6228485107422,115.809326171875,207.80010986328125,367.9747619628906,135.07839965820312,113.02732849121094,54.416221618652344,47.50880432128906,52.85112380981445,74.8334732055664,200.1807098388672,194.97006225585938,134.28738403320312,49.594154357910156,138.0933074951172,112.71806335449219,189.6148223876953,77.15245056152344,126.21015930175781,84.98269653320312,39.25281524658203,102.98135375976562,140.674072265625,228.9632110595703,138.6173858642578,54.78513717651367,161.80006408691406,99.88251495361328,51.903404235839844,134.7333984375
2019-05-02,178.3485565185547,116.03694915771484,206.4477996826172,366.9981689453125,132.16465759277344,111.65538024902344,53.78962326049805,47.313255310058594,49.62148666381836,73.52078247070312,200.43495178222656,197.13746643066406,133.36068725585938,49.38897705078125,137.44151306152344,112.96276092529297,190.0444793701172,77.93650817871094,124.56196594238281,84.35942840576172,39.483882904052734,103.59965515136719,140.3004608154297,229.456787109375,136.87461853027344,55.2407112121582,160.1402130126953,99.67557525634766,52.009769439697266,132.52044677734375
2019-05-03,178.8022918701172,118.11522674560547,209.01422119140625,367.6427001953125,135.9681854248047,112.50924682617188,53.78962326049805,47.63591384887695,50.186439514160156,73.6919937133789,202.90872192382812,196.69615173339844,133.99124145507812,50.56141662597656,138.15167236328125,113.65770721435547,192.88624572753906,78.4069595336914,127.21684265136719,84.78483581542969,39.8497428894043,104.1100082397461,140.93954467773438,228.9632110595703,138.6663360595703,55.48303985595703,161.0546417236328,100.59202575683594,52.290164947509766,132.70814514160156
2019-05-06,176.69781494140625,118.1053237915039,205.78646850585938,362.89654541015625,133.71932983398438,113.5933837890625,53.44695281982422,47.391475677490234,50.33708953857422,73.36856842041016,201.84292602539062,195.78407287597656,134.1154327392578,50.35007095336914,138.2294921875,112.64954376220703,194.2338409423828,77.89732360839844,126.47662353515625,82.67758178710938,40.10007095336914,103.7174301147461,141.01817321777344,237.4031219482422,137.26625061035156,55.16316604614258,161.2931671142578,100.96647644042969,52.135459899902344,133.37005615234375
2019-05-07,172.9136505126953,116.99691009521484,200.23907470703125,348.86309814453125,130.69802856445312,113.46865844726562,52.3308219909668,46.93193435668945,49.85688400268555,72.97856903076172,198.1273651123047,191.0177001953125,131.49771118164062,49.62263488769531,136.16709899902344,110.80941009521484,193.39402770996094,76.3487777709961,123.88096618652344,81.65858459472656,39.31058883666992,102.75562286376953,139.32713317871094,234.98468017578125,132.6058349609375,54.891761779785156,159.23577880859375,99.82339477539062,51.18789291381836,131.82888793945312
2019-05-08,172.40200805664062,116.27446746826172,200.27853393554688,351.3240661621094,129.01625061035156,112.72991943359375,52.35040283203125,46.78527069091797,49.41434097290039,73.09271240234375,196.4846954345703,191.40997314453125,131.84164428710938,48.4036979675293,135.99197387695312,110.22212982177734,193.38424682617188,76.62319946289062,123.8711166381836,81.88612365722656,39.42611312866211,103.11875915527344,139.150146484375,236.07049560546875,134.20175170898438,54.64943313598633,159.78240966796875,98.83797454833984,51.729366302490234,133.3601837158203
2019-05-09,169.20669555664062,116.0468521118164,198.126708984375,347.82257080078125,128.28294372558594,116.2701187133789,51.81191635131836,46.34528732299805,49.83805465698242,73.02613067626953,197.14959716796875,190.83135986328125,130.83624267578125,45.82819747924805,134.96080017089844,110.13404083251953,193.09129333496094,76.77021026611328,123.86124420166016,82.09387969970703,39.47468185424805,102.30416870117188,139.44508361816406,234.9056854248047,133.99615478515625,54.74636459350586,158.83819580078125,98.61011505126953,51.78738021850586,131.97708129882812
2019-05-10,169.76658630371094,117.23442077636719,195.38197326660156,348.35296630859375,128.41983032226562,117.03764343261719,52.242706298828125,47.11770248413086,49.96987533569336,73.66114044189453,197.56027221679688,190.83135986328125,130.81692504882812,45.41532897949219,135.2720947265625,110.12425231933594,195.2982940673828,76.63299560546875,125.46995544433594,83.05352020263672,39.55238723754883,104.04131317138672,141.53929138183594,237.49197387695312,134.29965209960938,55.16316604614258,159.73272705078125,100.95797729492188,51.65200424194336,132.42164611816406
2019-05-13,168.0386505126953,114.70091247558594,184.0264892578125,331.361083984375,122.51412200927734,115.55057525634766,50.22583770751953,46.9808235168457,47.97372055053711,72.84333038330078,190.63760375976562,186.67303466796875,127.04669189453125,43.99978256225586,133.4723663330078,107.12914276123047,194.36080932617188,75.63330841064453,121.73931121826172,81.64869689941406,39.40668869018555,104.13944244384766,140.99853515625,236.46536254882812,129.19866943359375,55.00807571411133,156.373291015625,98.95684051513672,50.3950309753418,129.75424194335938
2019-05-14,169.1391143798828,115.7994384765625,186.93966674804688,336.93011474609375,124.63587188720703,116.70185089111328,50.930763244628906,47.6065788269043,49.41434097290039,72.93954467773438,191.91847229003906,187.9283905029297,128.87379455566406,44.4028205871582,133.1027069091797,107.9806900024414,193.36471557617188,75.87833404541016,123.10130310058594,82.7765121459961,39.494110107421875,103.638916015625,143.25985717773438,233.38552856445312,131.1763916015625,54.81421661376953,159.23577880859375,99.35310363769531,50.83980941772461,131.59178161621094
2019-05-15,168.0868682861328,116.44270324707031,189.17906188964844,339.48382568359375,124.46965789794922,117.18155670166016,51.34196853637695,48.08567810058594,49.85688400268555,73.47834014892578,192.03579711914062,188.065673828125,129.92752075195312,44.84518051147461,133.19024658203125,107.56959533691406,194.39987182617188,76.00574493408203,124.8348388671875,83.1128921508789,39.97005844116211,104.7184829711914,144.05624389648438,233.04005432128906,131.1763916015625,55.06623840332031,161.80006408691406,98.94692993164062,50.99451446533203,133.0539093017578
2019-05-16,165.85693359375,118.60014343261719,188.3467254638672,347.5082702636719,123.79499816894531,117.0362319946289,54.75889587402344,48.476776123046875,49.8851318359375,73.46871948242188,194.7149200439453,188.67373657226562,131.3582763671875,44.75670623779297,134.45492553710938,108.94969177246094,195.2982940673828,77.55428314208984,127.71746826171875,83.37999725341797,40.446006774902344,106.10231018066406,144.9312744140625,233.74087524414062,133.15028381347656,55.61874008178711,164.11947631835938,100.36357116699219,50.76245880126953,133.864013671875
2019-05-17,163.23117065429688,117.83811950683594,187.27658081054688,348.69671630859375,120.03059387207031,116.76494598388672,55.17009353637695,48.10523223876953,47.83247756958008,73.03575897216797,193.04290771484375,188.86988830566406,129.85020446777344,44.1275749206543,134.84405517578125,108.421142578125,194.54632568359375,77.15245056152344,126.86557006835938,83.66690826416016,40.280887603759766,105.45455932617188,145.0099334716797,238.27178955078125,131.67356872558594,56.30694580078125,163.343017578125,99.91778564453125,50.96722412109375,133.40957641601562
2019-05-20,160.4895782470703,118.60014343261719,181.42047119140625,346.5064697265625,119.70792388916016,117.0749740600586,54.837215423583984,47.76301956176758,47.154544830322266,73.02613830566406,192.85716247558594,187.27130126953125,130.62356567382812,42.82017135620117,134.6592254638672,108.98884582519531,194.32174682617188,77.30925750732422,125.03296661376953,81.96527862548828,40.39744186401367,105.3367919921875,145.67848205566406,242.8224334716797,131.4077606201172,57.198707580566406,162.72584533691406,100.57160949707031,50.95746612548828,132.29322814941406
2019-05-21,161.50318908691406,119.30280303955078,184.89846801757812,352.36029052734375,122.17190551757812,117.55939483642578,55.33654022216797,47.51858139038086,47.67241287231445,73.36287689208984,194.6855926513672,187.76165771484375,131.9093017578125,43.70487976074219,134.36737060546875,109.36079406738281,195.15179443359375,77.91691589355469,125.70657348632812,82.74683380126953,40.47514343261719,104.39461517333984,144.99026489257812,246.72157287597656,133.91815185546875,57.673667907714844,163.1140594482422,100.17536163330078,51.44500732421875,132.47103881835938
2019-05-22,163.85865783691406,118.76839447021484,181.11328125,346.4966125488281,120.81280517578125,116.81339263916016,54.523921966552734,48.54521942138672,47.27694320678711,72.69901275634766,191.1753692626953,185.2705841064453,131.81265258789062,43.2526969909668,134.98995971679688,108.47008514404297,195.2689971923828,79.3674545288086,126.46932220458984,82.31153869628906,40.78597640991211,104.73812103271484,145.47203063964844,246.12928771972656,133.30780029296875,57.431339263916016,163.4923553466797,101.27498626708984,51.620521545410156,132.23394775390625
2019-05-23,161.49278259277344,117.2047348022461,178.02174377441406,344.30633544921875,119.54171752929688,114.19752502441406,53.05532455444336,48.74076461791992,45.86456298828125,70.99603271484375,187.70425415039062,188.30105590820312,127.98440551757812,43.7736930847168,135.99197387695312,106.33631134033203,194.30221557617188,79.4066390991211,124.99333953857422,81.75751495361328,40.71797561645508,104.77737426757812,144.4691619873047,243.32586669921875,128.42478942871094,57.06300354003906,160.77476501464844,100.90843963623047,50.323673248291016,131.12747192382812
2019-05-24,161.70697021484375,118.2735595703125,177.33804321289062,348.578857421875,120.16748046875,115.01134490966797,53.23155975341797,48.50611114501953,46.32594680786133,71.2942886352539,188.71136474609375,189.86041259765625,127.87806701660156,43.81301498413086,136.0017852783203,107.38362884521484,193.13038635253906,79.55365753173828,125.05276489257812,81.28264617919922,40.74711990356445,104.70867919921875,145.4523468017578,244.44131469726562,129.36004638671875,57.49918746948242,161.89962768554688,101.71086883544922,50.47968673706055,131.1867218017578
2019-05-28,159.039306640625,116.94742584228516,176.6047821044922,348.5592346191406,118.88660430908203,114.6238021850586,52.8007698059082,48.0074577331543,45.72332763671875,69.86070251464844,185.23046875,187.85972595214844,126.11865234375,42.829994201660156,134.25830078125,106.21885681152344,192.05616760253906,78.66178131103516,124.9735336303711,80.33289337158203,40.698551177978516,102.52008819580078,143.82025146484375,238.9430389404297,127.90301513671875,56.92729949951172,162.96475219726562,101.46321105957031,50.43093490600586,131.01878356933594
2019-05-29,157.14073181152344,115.7994384765625,175.7625274658203,342.5874938964844,118.779052734375,113.13178253173828,52.06647491455078,47.528358459472656,45.86456298828125,69.42774963378906,184.70008850097656,186.3297882080078,125.374267578125,43.47878646850586,128.63604736328125,105.92522430419922,191.42141723632812,77.77970886230469,123.76499938964844,78.02777099609375,40.523712158203125,102.2551040649414,142.63063049316406,239.2786407470703,127.46001434326172,56.39418029785156,161.9892120361328,101.166015625,49.85563659667969,129.9814910888672
2019-05-30,156.34239196777344,115.5322265625,176.6741485595703,343.638427734375,119.13105010986328,111.78509521484375,52.448307037353516,48.15412139892578,46.304012298583984,69.24494934082031,184.03219604492188,187.3988037109375,125.25825500488281,43.97029495239258,129.40005493164062,104.7898178100586,194.5658721923828,78.09333038330078,124.54756164550781,78.41360473632812,40.698551177978516,103.37393188476562,143.27951049804688,240.36448669433594,126.4066162109375,55.08562469482422,162.01905822753906,101.23535919189453,49.29009246826172,130.60385131835938
2019-05-31,155.53428649902344,113.52323150634766,173.47360229492188,335.52557373046875,117.14617919921875,110.30276489257812,50.9405517578125,48.03678894042969,44.67042541503906,68.09037017822266,179.23915100097656,186.19247436523438,122.76410675048828,43.292015075683594,128.45974731445312,103.71315002441406,194.75250244140625,77.6326904296875,122.516845703125,76.5286636352539,40.32945251464844,100.9988784790039,143.12222290039062,238.68638610839844,124.33922576904297,52.68174362182617,160.59559631347656,100.49236297607422,48.11024856567383,130.44578552246094
2019-06-03,155.81661987304688,113.43415069580078,171.7197265625,332.8540344238281,117.9675064086914,112.37608337402344,50.69578552246094,48.86787414550781,45.816802978515625,69.15834045410156,179.9266815185547,185.91787719726562,124.00151824951172,42.721866607666016,128.74378967285156,104.2025375366211,195.2534637451172,78.66178131103516,118.71295166015625,77.3421630859375,40.71797561645508,101.87234497070312,144.32168579101562,233.5138397216797,124.89053344726562,54.64943313598633,157.87802124023438,101.00750732421875,48.66604232788086,130.87062072753906
2019-06-04,159.9544677734375,115.64108276367188,178.00192260742188,338.4819641113281,119.36571502685547,113.64527893066406,52.11542892456055,48.88743209838867,47.69876480102539,70.80359649658203,186.49749755859375,191.4884490966797,128.27444458007812,44.02927780151367,130.98680114746094,107.4129867553711,196.08837890625,79.46546173095703,122.00173950195312,80.9731674194336,41.01908874511719,102.73600006103516,145.06890869140625,237.65975952148438,127.36156463623047,54.494346618652344,161.59103393554688,101.60189819335938,50.21641540527344,133.19224548339844
2019-06-05,159.52609252929688,116.89794921875,180.87545776367188,342.53839111328125,120.38258361816406,113.984375,53.603599548339844,49.65007400512695,48.0904426574707,70.21670532226562,185.08314514160156,194.25376892089844,127.1143798828125,43.79335403442383,131.62347412109375,107.79471588134766,196.5795135498047,80.06330108642578,124.6466293334961,82.06444549560547,41.26192092895508,104.74793243408203,147.33023071289062,239.64390563964844,129.32066345214844,55.27947998046875,164.63710021972656,103.44451904296875,49.53386306762695,134.29872131347656
2019-06-06,160.37313842773438,118.19438934326172,183.53103637695312,344.394775390625,120.6465835571289,116.91996002197266,53.94626998901367,50.25627899169922,48.77827072143555,71.496337890625,186.42874145507812,194.72781372070312,127.820068359375,44.334014892578125,133.87628173828125,108.02962493896484,199.44769287109375,79.81828308105469,126.61791229248047,81.79658508300781,41.48532485961914,105.38584899902344,146.49452209472656,238.7061309814453,129.62586975097656,55.77383041381836,166.16014099121094,104.1280746459961,49.70937728881836,135.5533905029297
2019-06-07,162.2132568359375,119.85700988769531,188.41607666015625,347.4002685546875,121.69280242919922,117.69503784179688,54.75889587402344,50.34428024291992,49.00754928588867,71.75611114501953,186.42874145507812,194.85621643066406,128.87379455566406,45.24821853637695,135.70794677734375,106.84529113769531,201.83457946777344,80.81797790527344,130.1642303466797,82.74897766113281,41.689300537109375,106.75004577636719,147.8291778564453,243.59239196777344,130.09840393066406,55.48303985595703,169.27589416503906,105.06919860839844,50.67469787597656,136.37335205078125
2019-06-10,163.84890747070312,121.39098358154297,190.8239288330078,347.4984436035156,122.9443359375,118.47979736328125,55.23862838745117,50.236724853515625,49.3132438659668,72.07362365722656,190.66195678710938,195.59693908691406,130.25621032714844,46.00514221191406,136.16831970214844,108.00025939941406,197.72874450683594,80.83757781982422,131.35296630859375,81.92555236816406,41.83500289916992,106.70097351074219,147.62156677246094,244.9447479248047,126.02267456054688,54.42649459838867,170.04238891601562,106.51556396484375,50.986724853515625,135.41506958007812
2019-06-11,164.4525604248047,121.955078125,193.03358459472656,343.1080627441406,124.4500961303711,117.39469146728516,55.9141845703125,50.18783950805664,49.714473724365234,72.00627136230469,191.26109313964844,195.55740356445312,131.4259490966797,46.054290771484375,136.9127197265625,108.33306121826172,199.65396118164062,81.32762908935547,130.857666015625,82.60016632080078,41.44647216796875,107.34870910644531,147.4930419921875,242.7039794921875,121.0313949584961,55.08562469482422,169.53469848632812,106.93164825439453,51.5620231628418,133.4490966796875
2019-06-12,164.54991149902344,120.76748657226562,192.41925048828125,340.8490295410156,124.27410125732422,116.44522857666016,54.69036102294922,50.490936279296875,50.144371032714844,71.22694396972656,186.83143615722656,196.4759063720703,130.3818817138672,45.533287048339844,138.7737274169922,106.95294952392578,201.2943572998047,82.04307556152344,130.25340270996094,81.97515106201172,41.84471893310547,107.64314270019531,148.02688598632812,241.3516082763672,122.14384460449219,55.59934997558594,170.80886840820312,107.80342102050781,50.82095718383789,134.0813751220703
2019-06-13,164.39414978027344,120.59925842285156,192.3795928955078,342.64642333984375,124.34254455566406,117.1427993774414,54.993865966796875,50.382545471191406,50.51694107055664,71.85232543945312,188.03952026367188,199.8436737060547,131.2422637939453,45.906837463378906,137.82363891601562,107.21722412109375,200.86215209960938,81.24920654296875,131.07559204101562,82.9473876953125,41.281349182128906,108.85031127929688,147.71054077148438,241.80569458007812,122.87235260009766,55.85137176513672,168.57908630371094,107.635009765625,51.57176971435547,140.0286865234375
2019-06-14,162.29115295410156,120.73780822753906,190.9824676513672,340.9767150878906,124.40121459960938,117.04591369628906,53.603599548339844,50.559913635253906,48.86425018310547,71.53482055664062,188.2457733154297,203.22129821777344,130.65257263183594,45.40549850463867,137.2163543701172,107.49129486083984,201.64794921875,81.6734619140625,131.20437622070312,82.77873992919922,41.53389358520508,109.13491821289062,148.40257263183594,243.28302001953125,123.35475158691406,56.491111755371094,168.88766479492188,108.05108642578125,51.25974655151367,139.9397735595703
2019-06-17,162.37876892089844,120.19348907470703,192.12197875976562,348.578857421875,124.48921203613281,117.60784149169922,54.239994049072266,50.126346588134766,47.144683837890625,72.2468032836914,187.43057250976562,204.4163055419922,130.459228515625,45.34652328491211,136.57969665527344,106.90401458740234,200.19422912597656,82.18651580810547,131.60061645507812,81.45927429199219,41.650455474853516,108.92881774902344,148.21473693847656,243.87791442871094,122.30136108398438,55.86106872558594,168.78811645507812,108.14025115966797,51.4937629699707,139.26797485351562
2019-06-18,167.32470703125,122.15300750732422,196.64039611816406,367.29937744140625,127.43228149414062,119.099853515625,54.876380920410156,49.89970779418945,47.393070220947266,72.8721923828125,191.50662231445312,204.9101104736328,131.84164428710938,46.56545639038086,137.35348510742188,108.36241912841797,200.8817901611328,83.36060333251953,133.88888549804688,83.63192749023438,41.83500289916992,107.56463623046875,148.6200714111328,243.61021423339844,124.65425872802734,55.57027816772461,168.5093994140625,108.62567138671875,51.484012603759766,137.55886840820312
2019-06-19,166.24400329589844,123.39007568359375,196.06568908691406,361.9955749511719,127.7060546875,119.06110382080078,54.95470428466797,50.3726921081543,46.332672119140625,72.46809387207031,192.15489196777344,205.36444091796875,132.51834106445312,46.27055358886719,137.5689697265625,107.57939147949219,200.9210968017578,84.2189712524414,134.41390991210938,82.88787078857422,42.2526741027832,108.36940002441406,149.87564086914062,248.06202697753906,124.79208374023438,55.86106872558594,169.91297912597656,108.59595489501953,51.581520080566406,139.2185821533203
2019-06-20,169.34982299804688,123.62759399414062,197.6411895751953,368.2030029296875,130.65890502929688,120.40779876708984,56.20790481567383,50.9047966003418,46.74345397949219,73.7092514038086,192.21380615234375,208.6334228515625,134.2294464111328,46.388511657714844,139.29287719726562,107.85344696044922,201.48097229003906,83.46913146972656,135.6620330810547,84.56446838378906,42.34980392456055,109.66488647460938,150.4589080810547,245.65269470214844,128.0113067626953,55.5799674987793,172.94908142089844,109.2894058227539,51.5620231628418,140.3052978515625
2019-06-21,168.77540588378906,123.43955993652344,196.96737670898438,365.2171325683594,130.9131317138672,121.03754425048828,55.83586120605469,50.79640579223633,46.19892501831055,74.74835968017578,192.4495391845703,206.79647827148438,134.56777954101562,46.653926849365234,139.17530822753906,107.11935424804688,200.63623046875,83.43952941894531,135.68186950683594,85.07042694091797,42.41779708862305,109.13491821289062,149.75698852539062,250.13424682617188,126.75119018554688,55.996768951416016,172.6504669189453,110.09184265136719,51.142738342285156,138.53689575195312
2019-06-24,168.80459594726562,122.85565948486328,196.7692108154297,367.3288269042969,131.38246154785156,121.0181655883789,55.98271942138672,51.16099548339844,47.364410400390625,74.036376953125,193.97193908691406,202.95465087890625,134.7128143310547,46.821044921875,140.12542724609375,106.35589599609375,200.30226135253906,84.3669662475586,136.48423767089844,83.83032989501953,42.505218505859375,110.24393463134766,150.29086303710938,247.51669311523438,128.15896606445312,56.48141860961914,173.05859375,110.2008056640625,50.65520095825195,137.5391082763672
2019-06-25,167.49021911621094,121.88581085205078,193.7866668701172,362.74200439453125,130.73715209960938,119.78773498535156,54.90575408935547,51.003334045410156,47.46949005126953,73.38212585449219,192.56739807128906,202.2040557861328,133.7557373046875,46.054290771484375,141.28121948242188,105.47498321533203,202.06051635742188,84.10057067871094,132.17514038085938,81.96524047851562,42.505218505859375,109.645263671875,151.3882293701172,245.5535430908203,127.01699829101562,56.219703674316406,170.5002899169922,109.68567657470703,51.63027572631836,138.2504119873047
2019-06-26,167.3441925048828,122.31134796142578,197.97808837890625,368.26190185546875,132.14512634277344,120.0687026977539,55.41486358642578,50.3726921081543,48.19552993774414,73.69963073730469,193.50047302246094,203.86325073242188,133.91043090820312,47.37152862548828,138.94024658203125,106.17971801757812,200.9210968017578,82.42330169677734,132.67044067382812,81.89579010009766,41.757301330566406,107.69221496582031,147.00860595703125,241.39918518066406,125.77656555175781,55.2407112121582,170.2812957763672,109.13091278076172,51.07448196411133,138.70484924316406
2019-06-27,166.97421264648438,122.6577377319336,197.91864013671875,357.5364074707031,132.48733520507812,119.27425384521484,54.563079833984375,50.33327865600586,48.634971618652344,72.94915771484375,195.7693328857422,204.45582580566406,133.91043090820312,46.653926849365234,137.80404663085938,106.53207397460938,202.61056518554688,82.70942687988281,132.88836669921875,82.99699401855469,42.1846809387207,107.74128723144531,147.50291442871094,244.24478149414062,126.9677734375,55.49272537231445,170.4505157470703,109.07146453857422,53.16114044189453,137.61814880371094
2019-06-28,168.76564025878906,122.16291046142578,196.11521911621094,357.5265808105469,133.259765625,120.56282043457031,53.584022521972656,50.17561340332031,47.106475830078125,73.7284927368164,200.95526123046875,205.39405822753906,133.31105041503906,47.05696487426758,136.4229736328125,109.42931365966797,203.97592163085938,82.72915649414062,132.70018005371094,83.28469848632812,42.07783508300781,107.61370849609375,147.81930541992188,241.93458557128906,128.1786651611328,55.37641525268555,172.75994873046875,109.45781707763672,53.307403564453125,137.9540252685547
2019-07-01,169.90476989746094,123.62759399414062,199.71214294433594,350.111083984375,133.56289672851562,120.95034790039062,53.59381103515625,50.845672607421875,47.918487548828125,73.66114044189453,203.17501831054688,207.67544555664062,135.2251739501953,47.233909606933594,136.5013427734375,111.26944732666016,202.64004516601562,83.61713409423828,134.40399169921875,84.7331314086914,42.51493453979492,108.43810272216797,149.6976776123047,240.57623291015625,129.3009796142578,54.92083740234375,173.148193359375,109.58660888671875,53.287906646728516,139.9397735595703
2019-07-02,169.42770385742188,123.80572509765625,200.88136291503906,347.85205078125,132.82955932617188,119.099853515625,54.64140701293945,51.22011947631836,47.19245529174805,72.85295104980469,202.3106689453125,207.53717041015625,135.55384826660156,47.30271530151367,137.15757751464844,111.38690185546875,205.8618621826172,84.3669662475586,135.29551696777344,84.28668212890625,42.952030181884766,109.40972137451172,151.09164428710938,241.89492797851562,129.91136169433594,56.34571838378906,174.48207092285156,110.55744934082031,53.59017562866211,140.80914306640625
2019-07-03,170.36236572265625,124.94739532470703,202.54605102539062,348.156494140625,132.57533264160156,119.50676727294922,55.6463508605957,51.33836364746094,47.12558364868164,73.54569244384766,202.36961364746094,209.472900390625,136.82992553710938,47.695926666259766,139.22430419921875,111.20947265625,209.0345458984375,85.73839569091797,136.16725158691406,85.5168685913086,43.12686538696289,111.96144104003906,152.544921875,243.1243896484375,130.93521118164062,56.34571838378906,176.06483459472656,111.27072143554688,53.81444549560547,141.2537078857422
2019-07-05,167.4610137939453,124.49073028564453,202.36767578125,349.521728515625,132.47755432128906,119.69085693359375,55.76457977294922,51.34822082519531,47.106475830078125,73.24742126464844,204.1964874267578,208.84083557128906,136.67526245117188,47.263397216796875,137.68650817871094,111.86990356445312,207.49241638183594,84.45576477050781,135.77101135253906,86.13195037841797,42.6606330871582,111.04871368408203,152.33729553222656,244.8892364501953,130.4823455810547,56.52019500732422,175.85580444335938,110.93389892578125,53.81444549560547,141.60162353515625
2019-07-08,164.7251739501953,123.94470977783203,198.19607543945312,344.8661804199219,131.84201049804688,119.74898529052734,55.36063003540039,51.23982620239258,46.351776123046875,73.58418273925781,202.08477783203125,210.2728729248047,135.8922119140625,47.0078125,138.07830810546875,111.25875854492188,208.39608764648438,82.91661834716797,135.6719512939453,87.77880096435547,42.058406829833984,111.93199920654297,152.0506134033203,245.7320098876953,128.8382568359375,56.11308288574219,175.387939453125,111.66698455810547,54.048465728759766,140.18014526367188
2019-07-09,161.3272705078125,124.98710632324219,199.40496826171875,346.8011169433594,131.30422973632812,119.50676727294922,55.508419036865234,50.835819244384766,45.73081970214844,73.53606414794922,204.06881713867188,209.3741455078125,134.69346618652344,46.939002990722656,138.50929260253906,111.73190307617188,208.32733154296875,83.72566223144531,135.17666625976562,87.34227752685547,42.12640380859375,110.81316375732422,151.70457458496094,243.9076690673828,128.36572265625,55.25405502319336,176.92091369628906,111.82549285888672,54.11671829223633,140.76663208007812
2019-07-10,161.3272705078125,125.96992492675781,201.37681579589844,346.025146484375,129.69091796875,121.53166198730469,56.28675842285156,51.06245803833008,45.42512512207031,74.57518005371094,202.3008575439453,208.13961791992188,135.7955322265625,47.39118957519531,138.31338500976562,111.4066162109375,209.22119140625,83.68618774414062,136.55360412597656,86.74703979492188,42.7966194152832,111.63756561279297,151.58595275878906,245.37506103515625,128.42478942871094,55.831966400146484,178.49374389648438,111.924560546875,54.184974670410156,142.6851348876953
2019-07-11,164.57911682128906,126.35709381103516,199.91030883789062,352.6058349609375,130.98158264160156,121.52197265625,56.45425033569336,51.27924346923828,45.64484405517578,74.63290405273438,207.58502197265625,211.3888702392578,136.53993225097656,47.774566650390625,137.23594665527344,112.47119903564453,208.91668701171875,79.91725158691406,137.09840393066406,87.59030151367188,41.74758529663086,112.25586700439453,150.69618225097656,258.938720703125,129.3009796142578,55.753604888916016,179.917236328125,112.85577392578125,54.233726501464844,142.70501708984375
